image_name,front_page,name,description,standard
66(17).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(18).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(19).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(2).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(20).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(21).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(22).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(23).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(24).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(25).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(26).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(3).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(4).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(5).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(6).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(7).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
66(8).jpg,66(1).jpg,書畫,"本册有八幀山水畫，其餘六幀爲書法，是石濤詩書畫三絶的代表性作品之一。
其中第六幀、第八幀畫作分别署款“庚午長安寫此”“癸酉夏日，客吴山亭”；而書法一幀中《題畫贈汪牧庭之閩海兼呈思白學使者》一詩，一般認爲作於康熙三十六年春，此處應係日後重録。
八幀山水畫中，五幀設色，三幀水墨。其中有表達康熙二十九年北上京師以後的寂寥心緒的，“五十孤行成獨往，一身禪病冷如冰”，畫中策杖獨行之人或是石濤這位“苦瓜僧”的自我寫照；有唱和好友姚曼詩韻並寫其意的；也有寫夏日在吴山亭久旱喜雨之意的。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",TRUE
79(1).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
79(10).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
79(11).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
79(12).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
79(2).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
79(3).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
79(4).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
79(5).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
79(6).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
79(7).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
79(8).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
79(9).jpg,79(1).jpg,山水花卉（十二開）,"本册共十二幀，形製統一、完整，在石濤傳世册頁中並不多見。其中風雨晦明，氣象各有不同。
本册有的畫作屬於石濤早年游歷的追憶之作，譬如第一幀“巃嵸盤鬼谷”、第三幀“白龍潭上有此”、第七幀“清湘老人游山寫此”諸幀。第四幀自署“戲墨”，將牧童雨歸描繪得十分生動，情趣盎然。
本册内容豐富，題跋多詼諧之詞。值得一提的是，在第十二幀水墨山水畫上，石濤表達了對董源、巨然的由衷敬意：“意在筆前，景生意外者，董巨二人，烟嵐氣象。”
册頁畫作，大抵係畫家有感而發的信手小品，這從本册石濤“漫設”“初快”“那得不游戲”等題跋亦可見一斑。本圖藏于上海博物館和故宫博物院。",TRUE
82.jpg,82.jpg,卓然廬圖,本圖入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于上海博物館。,FALSE
86.jpg,86.jpg,爲拱北作山水,"由畫右上角題跋可知，本圖應繪於康熙三十八年秋日之後。
畫面近處畫坡石小徑、横柯斜枝；中間則是小橋流水人家，一片竹林掩映；遠處溪山，隨意勾皴點染，色墨交融。圖中一高士開軒觀書，而橋上有友曳杖造訪。
有研究者認爲畫中幽居或爲石濤大滌堂，閣内披覽詩書者似是石濤本人，到訪者便是其藝友“拱北世翁”。“拱北世翁”似爲歙縣潭渡黄氏一族中寓居揚州者，與黄又、黄吉暹等人同宗，曾長期擔任“訓導”一職，石濤晚年與其交往甚密。
至於題跋中述及的“建寧”乃福建建寧府，而“玉華”則是當地道教名勝玉華洞。據跋中詩意推知，己卯之秋石濤曾游建寧並造訪玉華洞，此跋記録了石濤鮮爲人知的這段經歷。本圖藏于上海博物館。",FALSE
87.jpg,87.jpg,茱萸灣圖,本圖入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于蘇州博物館。,FALSE
89(1).jpg,89(1).jpg,溪南八景圖,"本册是石濤於康熙三十九年（00）五十九歲時，據祝允明《溪南八景》詩的詩意，爲友人吴與橋繪製，並録詩文於其上。
由諸家跋文可知，吴與橋的祖父吴延支藏有祝允明《溪南八景》詩卷，後傳至吴與橋，吴氏遂以宋羅紋紙請石濤繪《溪南八景圖》，並將祖父友人孫枝蔚書《溪南八景詩次祝京兆韻爲爾世道兄作并正》裝裱於圖册之後，以此表達對祖先的瞻仰與緬懷之情。
本册原計八幀，輾轉歸龐元濟收藏，民國二十六年抗日戰争時期南潯鎮淪陷後失去四幀，現存“東疇緑遶”“清溪涵月”“山源春漲”“西隴藏雲”四圖。這四幀筆墨鬆秀靈動，虚實相生，淡而多姿。其餘四幀係近人張大千於民國二十九年據丙寅冬臨本“補寫”而成。本圖藏于上海博物館。",TRUE
89(10).jpg,89(1).jpg,溪南八景圖,"本册是石濤於康熙三十九年（00）五十九歲時，據祝允明《溪南八景》詩的詩意，爲友人吴與橋繪製，並録詩文於其上。
由諸家跋文可知，吴與橋的祖父吴延支藏有祝允明《溪南八景》詩卷，後傳至吴與橋，吴氏遂以宋羅紋紙請石濤繪《溪南八景圖》，並將祖父友人孫枝蔚書《溪南八景詩次祝京兆韻爲爾世道兄作并正》裝裱於圖册之後，以此表達對祖先的瞻仰與緬懷之情。
本册原計八幀，輾轉歸龐元濟收藏，民國二十六年抗日戰争時期南潯鎮淪陷後失去四幀，現存“東疇緑遶”“清溪涵月”“山源春漲”“西隴藏雲”四圖。這四幀筆墨鬆秀靈動，虚實相生，淡而多姿。其餘四幀係近人張大千於民國二十九年據丙寅冬臨本“補寫”而成。本圖藏于上海博物館。",TRUE
89(11).jpg,89(1).jpg,溪南八景圖,"本册是石濤於康熙三十九年（00）五十九歲時，據祝允明《溪南八景》詩的詩意，爲友人吴與橋繪製，並録詩文於其上。
由諸家跋文可知，吴與橋的祖父吴延支藏有祝允明《溪南八景》詩卷，後傳至吴與橋，吴氏遂以宋羅紋紙請石濤繪《溪南八景圖》，並將祖父友人孫枝蔚書《溪南八景詩次祝京兆韻爲爾世道兄作并正》裝裱於圖册之後，以此表達對祖先的瞻仰與緬懷之情。
本册原計八幀，輾轉歸龐元濟收藏，民國二十六年抗日戰争時期南潯鎮淪陷後失去四幀，現存“東疇緑遶”“清溪涵月”“山源春漲”“西隴藏雲”四圖。這四幀筆墨鬆秀靈動，虚實相生，淡而多姿。其餘四幀係近人張大千於民國二十九年據丙寅冬臨本“補寫”而成。本圖藏于上海博物館。",TRUE
89(12).jpg,89(1).jpg,溪南八景圖,"本册是石濤於康熙三十九年（00）五十九歲時，據祝允明《溪南八景》詩的詩意，爲友人吴與橋繪製，並録詩文於其上。
由諸家跋文可知，吴與橋的祖父吴延支藏有祝允明《溪南八景》詩卷，後傳至吴與橋，吴氏遂以宋羅紋紙請石濤繪《溪南八景圖》，並將祖父友人孫枝蔚書《溪南八景詩次祝京兆韻爲爾世道兄作并正》裝裱於圖册之後，以此表達對祖先的瞻仰與緬懷之情。
本册原計八幀，輾轉歸龐元濟收藏，民國二十六年抗日戰争時期南潯鎮淪陷後失去四幀，現存“東疇緑遶”“清溪涵月”“山源春漲”“西隴藏雲”四圖。這四幀筆墨鬆秀靈動，虚實相生，淡而多姿。其餘四幀係近人張大千於民國二十九年據丙寅冬臨本“補寫”而成。本圖藏于上海博物館。",TRUE
89(13).jpg,89(1).jpg,溪南八景圖,"本册是石濤於康熙三十九年（00）五十九歲時，據祝允明《溪南八景》詩的詩意，爲友人吴與橋繪製，並録詩文於其上。
由諸家跋文可知，吴與橋的祖父吴延支藏有祝允明《溪南八景》詩卷，後傳至吴與橋，吴氏遂以宋羅紋紙請石濤繪《溪南八景圖》，並將祖父友人孫枝蔚書《溪南八景詩次祝京兆韻爲爾世道兄作并正》裝裱於圖册之後，以此表達對祖先的瞻仰與緬懷之情。
本册原計八幀，輾轉歸龐元濟收藏，民國二十六年抗日戰争時期南潯鎮淪陷後失去四幀，現存“東疇緑遶”“清溪涵月”“山源春漲”“西隴藏雲”四圖。這四幀筆墨鬆秀靈動，虚實相生，淡而多姿。其餘四幀係近人張大千於民國二十九年據丙寅冬臨本“補寫”而成。本圖藏于上海博物館。",TRUE
